500
86 4
-662 -143 937
-460 -884 845
1000 -534 5
688 842 437
823 395 7
562 -109 616
-290 265 340
625 -368 720
798 -395 149
371 33 142
566 -993 797
-587 939 866
840 -793 492
349 370 583
183 -689 734
-88 -443 49
321 79 315
128 -397 57
-991 808 408
-832 -17 60
300 -569 704
250 508 319
-613 219 264
-624 615 608
363 648 530
689 786 685
-945 289 404
49 -837 102
-399 -668 60
327 -412 521
-213 -912 781
327 678 90
-130 777 342
912 -232 517
958 -892 738
854 -867
-872 -594
137 226
-489 474
428 -347

21 3
156 -691 660
-521 -434 294
-121 328 237
249 736 748
-334 -484 529
869 18 921
-865 933 373
605 -599 29
-812 353 60
-36 -188 192
933 48 627
240 -458 207
296 170 237
482 766 613
83 -792 706
741 463 709
515 -606 209
-946 -516 838
-968 -714 390
-766 423 525
-690 -204 883
-23 -561
386 -579
-449 629

25 1
-792 894 43
150 840 217
-541 657 570
3 598 717
384 -37 732
-408 -485 601
25 503 487
269 -63 902
975 224 410
-928 893 963
-325 180 417
849 -756 874
-881 -695 856
272 -112 137
-570 -147 989
-222 -280 153
-582 -749 671
606 -788 904
-463 869 893
344 -401 722
-143 596 549
-671 -644 496
-525 -723 121
-265 -783 65
109 -45 32
-12 782

42 3
-484 265 804
964 -129 860
634 330 192
493 937 773
-633 880 841
143 -261 516
-257 -350 975
-284 -91 50
-301 359 201
-773 -80 255
-998 94 819
778 813 758
701 -938 888
206 614 901
-392 -491 541
317 381 470
307 -764 413
267 -221 983
-858 310 134
-764 642 228
741 -355 559
-510 823 814
801 565 971
604 45 732
-404 -645 220
793 138 621
-735 -810 873
695 -376 16
723 391 115
-99 -648 818
-802 -688 880
-123 -29 851
-630 437 417
-239 -587 129
370 281 374
952 480 979
-912 -94 127
-936 628 609
-571 480 152
-864 -351 969
-447 723 991
777 -822 798
-657 980
-152 583
-53 586

93 4
164 -9 249
937 -512 401
-855 -606 448
-289 -845 20
-595 164 608
424 404 595
31 653 142
-186 306 62
-707 201 290
412 -358 741
469 -118 375
-606 -27 452
-818 27 598
-32 -246 494
210 109 818
-894 481 963
-70 532 181
-935 734 520
883 -993 60
-992 990 901
-503 -301 429
30 945 719
61 838 250
831 820 405
-433 -757 162
780 -36 137
-824 -314 893
-647 697 298
-592 -563 192
-559 -904 821
240 -914 688
28 -451 643
724 -294 918
699 420 561
926 553 483
-952 302 415
-84 16 553
-172 -177 585
-36 551 173
-321 272 127
-434 -409 973
756 378 441
-434 543 208
-688 -99 809
-460 -912 784
-421 700 954
388 -260 410
-312 -221 814
-713 33 274
-447 -271 600
-284 522 877
670 -460 311
147 889 457
788 -332 755
909 -301 961
-717 -849 970
556 -844 980
-970 -848 162
-97 -30 354
-612 -603 963
310 130 907
473 -82 12
-257 -340 121
-491 846 937
-150 -270 478
-384 608 171
-658 -530 619
795 274 755
-740 877 799
-357 277 989
962 958 667
92 -565 621
-719 761 152
-410 -356 176
-267 778 79
-586 -64 736
-203 228 193
455 -301 248
-606 -769 563
-958 742 496
-574 -814 829
-118 -47 139
263 0 624
-156 -936 205
-380 940 545
-173 262 409
844 380 190
-598 -770 224
81 -226 710
999 621 15
-934 -238 339
325 738 198
414 -699 872
-816 -113
766 -641
-597 377
704 -923

65 3
970 590 284
112 -274 661
124 754 217
-887 -595 118
358 -291 565
-177 -193 594
383 -261 376
128 904 213
427 951 655
-226 56 781
-843 872 690
-870 8 963
452 -487 470
570 -267 676
-958 617 370
53 918 596
-623 -828 380
-772 -274 34
-179 -257 165
-827 -788 919
506 -722 280
852 13 623
59 -829 486
92 427 363
7 -770 302
-641 375 700
-976 -407 981
219 299 176
-175 574 223
-121 332 607
-551 -884 948
-161 -899 938
-945 -621 43
704 6 900
-96 -949 747
-97 785 995
-824 -48 822
-293 -316 681
181 -856 319
298 285 393
-391 -734 410
699 -7 294
-3 -679 324
423 -365 51
-629 238 587
877 637 620
-894 -593 509
-468 -235 491
668 -100 143
-180 71 414
-353 -68 489
136 -801 754
-17 -177 182
-134 60 883
-690 553 163
-731 -231 318
-247 -490 660
594 143 253
-200 -819 2
-690 417 747
-702 -606 362
593 446 410
-543 -959 979
855 249 769
350 -238 403
-691 -386
-805 -939
-792 134

61 3
875 446 730
-841 -763 932
-624 -229 935
797 -154 259
979 79 417
513 47 616
-280 -627 699
583 -702 789
-278 341 275
-516 937 60
-54 -887 632
4 632 168
-52 -531 846
-540 703 142
-818 -608 933
-354 653 686
602 -427 636
923 -797 601
-408 736 374
-197 277 421
636 418 617
-442 418 472
-484 -985 238
275 -539 19
-934 -843 424
-101 154 606
594 831 94
-329 -135 864
240 -751 137
995 849 951
-319 697 966
296 60 741
-457 116 936
-63 904 538
96 431 577
-903 -258 446
-648 -647 835
212 663 429
-608 674 767
41 712 739
-477 111 222
-249 378 183
-401 37 761
712 -380 136
613 -815 77
554 -512 420
-594 -180 773
828 -432 417
32 875 842
-172 971 940
-646 445 114
-153 921 349
-276 444 89
-224 -373 626
-848 857 182
-176 -275 171
514 -603 582
617 109 85
785 15 750
532 -175 142
-895 117 386
-996 217
637 -802
-682 -560

70 6
-120 753 306
28 -543 554
997 -938 663
740 229 85
-369 668 97
820 861 55
-45 787 769
875 432 814
-793 -955 883
558 -897 194
130 395 729
298 -916 576
544 168 227
300 317 112
-558 -373 716
164 750 810
-458 520 357
618 658 520
463 134 286
118 131 567
-50 320 46
916 302 500
-236 -556 461
538 -720 188
631 760 6
-889 547 559
-77 302 743
157 -785 156
257 609 538
922 576 770
-501 270 200
-141 -437 847
837 -253 365
312 179 386
-146 700 235
-558 863 442
105 -485 674
-130 -696 631
-363 620 842
-589 472 102
-762 330 958
-745 689 669
-902 -20 136
-340 717 821
673 -48 452
-992 -999 432
-968 -479 170
-141 735 446
313 -384 751
445 -95 949
442 -198 83
-379 -86 939
-549 532 406
483 -931 254
806 -332 330
620 -65 93
-376 520 498
88 276 893
349 21 585
166 453 142
-200 -4 331
-675 -789 881
937 93 20
698 -701 344
518 -5 581
5 -491 339
-678 800 50
77 -797 923
-464 112 650
5 -575 276
-138 343
917 -709
-259 -109
609 800
386 -61
-744 526

89 5
425 -216 451
673 -204 373
-793 388 115
718 -820 250
-352 509 406
-813 79 315
-663 311 35
522 406 233
-865 824 346
-704 -894 259
-546 294 882
100 -667 614
311 -252 97
-862 755 260
302 483 959
-50 182 138
-715 767 312
968 48 949
-881 7 148
546 -510 427
-434 930 10
-637 -376 507
-61 413 603
245 389 437
35 -589 975
486 958 447
-969 -393 215
33 641 119
53 845 555
-131 -349 70
-127 -833 181
441 -436 763
285 -743 880
278 -153 128
479 406 106
703 -358 349
83 110 799
-59 -492 920
752 850 882
-743 31 535
-687 299 233
-279 62 531
-696 809 872
-359 508 698
-5 -243 6
-347 931 842
-932 163 181
340 124 596
645 259 867
274 740 874
958 899 493
-238 259 171
506 390 743
-711 -202 904
671 -337 350
-996 843 663
-68 -162 224
709 623 649
136 702 949
-261 627 514
821 -168 782
141 168 315
220 -378 476
852 -546 1
-127 -917 261
167 579 593
549 -64 34
-886 764 715
318 769 947
0 -174 474
-655 172 363
-493 -656 697
986 -246 722
-831 636 50
176 -457 594
-508 87 352
-801 -717 269
-427 -140 117
611 -252 467
144 -119 834
388 654 54
62 401 595
907 -833 708
786 -57 716
91 483 139
-610 747 441
292 -604 902
980 -601 981
-885 -804 76
-983 -463
-689 805
-122 218
608 -521
-482 -958

39 7
-113 -324 668
815 -939 956
-132 741 539
754 218 694
-912 55 897
935 800 348
-6 273 581
-611 -462 553
274 982 631
440 544 138
341 951 866
437 -383 849
-747 -792 81
-879 -419 14
303 339 950
-532 884 789
238 483 502
-528 594 814
510 -678 206
126 572 490
-552 866 783
800 613 381
271 970 60
574 916 843
750 229 646
253 -406 350
922 -489 317
-421 711 450
767 -690 435
667 -419 554
-275 234 831
-264 -957 599
-783 812 730
37 646 774
-628 -401 795
875 -862 8
-866 -243 147
-897 431 481
-771 946 98
475 239
-502 -731
-227 826
-718 -662
-9 -150
542 692
-639 -36

10 7
-771 182 2
39 669 170
-709 387 23
-375 -643 708
618 -957 482
922 384 886
-133 -2 483
329 304 96
-588 70 686
817 849 420
569 -124
47 -906
847 951
-448 -208
-633 -580
156 -902
-987 -125

4 1
437 -831 194
608 196 838
-456 -356 180
-731 530 103
-5 221

57 2
906 -57 543
97 -842 301
104 -721 670
-772 274 888
-117 -372 105
574 -739 231
405 -31 30
-954 914 707
-789 -313 718
159 -477 9
471 391 192
382 872 794
-382 -863 840
-295 -996 39
248 -320 810
-935 -601 248
-423 263 295
611 -520 553
-514 -143 649
-377 -173 145
294 -511 940
988 223 605
-327 5 761
355 -986 894
-211 518 492
-657 -913 215
559 -456 856
-434 -405 70
348 -909 659
-742 602 258
-515 876 85
593 604 986
827 595 409
534 -760 731
821 397 821
775 -862 420
-715 578 650
121 -259 304
582 503 9
-959 672 720
-930 434 405
527 976 590
-348 286 563
-981 -731 342
-774 -890 69
-193 -831 714
-642 757 104
564 453 627
-130 -427 519
673 253 759
942 -832 901
772 -550 725
-162 -625 151
-876 1000 590
-423 540 125
303 740 833
44 468 736
-763 -225
364 -501

56 6
255 371 300
-671 411 359
-732 -896 11
581 -752 265
439 -283 574
-381 -521 886
-600 -369 309
-978 856 875
-487 -56 411
-806 540 937
-262 -193 225
363 250 966
49 -779 181
-329 -73 678
727 -142 552
-955 525 411
563 -497 10
267 -860 775
-682 -265 637
-226 -413 838
-984 464 549
648 961 710
-991 294 406
696 -110 394
-384 439 729
-528 728 153
-407 -607 155
-934 -873 104
-505 263 494
303 -957 662
-487 578 967
-473 -846 222
-62 598 613
-642 209 793
-988 -684 70
-731 -204 774
-213 -135 699
590 78 734
-62 536 650
943 -868 112
832 -495 866
-938 -409 28
-3 94 475
-608 281 586
787 -467 103
-381 995 890
34 421 839
-859 625 623
-925 -749 271
-158 229 764
187 -791 609
-795 -169 580
97 4 772
-604 262 313
561 559 655
-648 -893 527
597 179
678 774
104 -308
-107 -266
228 -375
147 -567

23 2
-852 -126 515
-335 183 513
-712 657 260
69 530 446
481 -961 732
237 -920 842
846 506 546
586 939 163
-704 -823 799
-186 833 132
-607 -859 858
-753 -9 657
530 -603 594
-488 -34 105
894 -447 728
-822 -205 882
965 -403 415
-553 29 431
-320 528 46
294 -138 165
222 -309 441
728 552 783
541 -449 628
712 -86
-131 945

87 6
-284 26 732
-956 794 106
-456 -431 87
-263 877 953
611 -282 416
-672 -334 911
-512 266 985
-790 370 632
553 842 965
-145 -380 387
-981 -933 133
651 319 789
696 458 719
516 -784 71
-684 -31 721
-854 639 868
-502 737 426
179 -22 994
912 43 762
703 -669 880
-623 -695 356
-493 825 469
-622 141 589
-294 129 893
629 -988 201
86 -190 550
163 121 605
32 914 254
177 491 609
-692 920 551
-173 -63 256
-857 479 752
306 -486 922
-738 426 508
-824 223 195
-741 -64 837
-427 534 86
384 273 205
-407 -754 175
-527 250 38
-124 159 487
-58 524 182
990 858 225
-160 812 859
5 -296 364
-864 -542 472
926 378 826
-248 -451 134
328 333 874
41 332 840
110 663 969
978 -852 371
275 -885 437
-383 -651 656
667 653 894
382 396 793
-669 -958 11
-414 711 809
923 743 726
-509 -861 616
841 382 700
-952 -789 345
397 -737 278
8 -25 365
-617 -595 364
547 420 373
-782 -533 663
-55 -147 788
-578 867 265
-65 945 402
-321 -675 315
-179 103 489
909 -463 936
27 -699 631
-182 -391 792
-596 240 711
688 172 58
-386 381 303
726 594 605
-714 -722 656
-997 -335 486
126 -538 948
-716 -857 523
774 780 227
266 734 292
691 -608 895
239 -50 515
348 58
-993 638
-221 443
306 891
182 -117
-52 52

13 5
655 -434 990
-228 -644 517
-610 450 88
-976 398 949
-377 -816 83
896 -435 925
-290 211 650
-275 558 349
428 986 240
361 -55 979
665 976 459
311 346 26
-154 33 535
993 -904
12 -189
28 455
107 778
-936 688

70 5
645 -261 601
-157 -857 935
-680 -592 284
-475 -224 358
103 -752 180
-100 -178 136
-935 311 871
414 -478 783
-713 -456 568
450 907 51
-539 178 423
-882 498 410
-490 -672 806
897 -978 410
316 202 606
311 555 1
752 -875 864
929 -131 921
630 327 807
-994 -232 665
-547 -792 384
958 -266 88
881 -185 618
626 789 559
-149 -310 733
492 519 75
222 420 71
482 -244 912
-750 -246 28
207 -545 578
497 327 793
-11 497 279
556 -286 390
703 844 728
267 978 793
-197 131 711
360 -423 766
178 873 47
-914 -493 53
-727 -585 397
547 -967 281
684 -853 959
-27 331 901
779 442 191
139 937 880
120 848 178
-314 -842 703
363 604 96
729 781 688
-62 620 772
829 -723 459
678 -228 136
-399 626 159
-715 -200 964
333 -993 694
518 780 157
976 239 172
103 576 254
-194 -185 157
-525 -327 849
-519 -259 400
348 768 999
838 -946 611
763 -914 548
517 -656 310
591 387 448
-802 -760 268
-551 -609 646
398 -986 404
-971 785 997
-966 -829
12 -646
358 715
672 -492
201 -556

28 7
507 259 872
-989 -796 727
708 601 937
856 -226 311
685 35 366
-234 333 851
321 -382 862
269 473 615
-799 494 469
-100 951 930
-535 -187 625
-961 -652 462
607 -333 360
70 697 407
100 275 104
759 230 546
-894 623 449
196 -251 394
52 621 41
-696 762 681
-425 -740 552
383 -790 313
93 943 583
863 86 804
315 174 121
-854 -847 377
-873 978 196
49 -672 470
584 677
-144 -325
-279 399
-133 676
-277 870
-185 -858
244 -602

18 8
-615 300 296
859 -28 278
-829 648 5
-483 336 92
634 -845 788
992 782 845
513 210 875
-347 -796 938
-489 -555 115
975 117 5
166 660 690
-977 -409 100
-726 -581 235
-206 350 23
-586 221 645
280 540 748
-356 -549 455
69 -855 961
793 368
-641 172
-95 61
912 -208
-465 717
90 987
-62 -373
127 -624

1 8
-763 652 62
155 -26
659 -620
-917 -635
-539 -538
-775 -322
480 -402
-859 -984
543 779

92 5
0 740 622
344 -620 980
-803 -423 309
779 262 307
-897 665 520
-304 -535 509
-799 653 219
-95 -446 269
-739 440 883
-650 659 992
-503 -440 368
-85 818 698
142 -235 16
-742 -20 812
328 84 695
29 158 619
-722 607 661
-919 -165 611
275 422 42
-70 -540 870
-885 -400 664
412 603 609
213 84 387
-108 360 873
938 76 150
54 175 353
-325 669 602
-503 -271 377
-770 795 522
-864 -965 400
388 686 46
3 -820 829
333 -244 392
347 726 78
-775 36 514
-205 547 745
405 -225 694
73 -396 273
-829 667 771
675 894 732
-908 -362 841
-384 103 406
-302 -791 452
-130 66 146
-596 912 234
677 236 600
-718 96 452
-715 -240 990
-371 346 24
-455 844 485
49 695 55
-536 668 305
-940 108 407
-566 -207 755
-924 -708 213
518 -345 145
856 261 594
-447 784 161
-929 -176 18
-534 463 63
-819 459 64
-69 557 449
188 -57 118
635 -182 199
649 -182 510
-113 -847 792
908 482 12
887 -182 67
-772 -465 646
467 -609 652
529 35 622
-828 275 36
-955 -711 900
-525 878 105
69 -539 775
476 561 279
-58 -412 623
871 -439 255
315 -915 565
-805 -979 554
-111 282 343
-505 698 739
-5 -454 932
864 118 75
-988 -288 814
-41 -547 475
-604 284 499
-443 -747 615
198 801 251
-719 216 870
-925 -693 917
-989 337 656
158 722
760 -404
32 -646
921 -273
-758 -130

50 1
-944 251 709
-897 -850 532
929 -704 433
-94 874 11
-688 -555 490
233 -728 910
7 338 305
368 861 288
635 317 18
121 436 572
813 967 758
-384 -902 434
-520 717 65
-532 -146 714
672 -280 84
43 450 727
710 -278 939
-31 546 841
-609 73 696
-99 -386 274
-282 7 16
349 -547 473
-396 -671 127
637 -66 470
-495 -467 218
-972 982 502
-333 699 16
-895 244 376
-885 908 867
733 -831 633
-200 -220 448
-534 807 636
-305 -806 540
-600 572 128
214 361 579
400 -260 247
156 349 905
-809 -838 509
834 868 966
-237 232 311
-140 -977 97
718 -476 137
-281 251 704
-714 -423 863
605 519 169
-223 631 732
-981 285 98
241 555 20
8 -665 637
-192 -592 893
471 -622

19 3
574 -991 192
239 -552 861
28 328 699
262 -428 265
-146 245 977
-220 -299 616
179 -782 68
874 825 659
-717 565 402
869 851 11
717 -765 273
336 610 423
303 404 879
-173 695 981
-188 -384 316
-743 101 290
830 -48 257
883 -527 728
-959 682 680
644 161
-328 848
-945 315

69 8
-65 778 64
-161 509 373
507 -229 62
738 -931 660
881 -832 82
234 839 650
-775 -764 847
-173 748 71
-941 319 699
81 -864 220
231 -44 674
130 994 246
-23 38 554
-596 616 93
567 -608 577
457 -925 287
-35 862 437
534 -842 600
-358 -294 644
-32 -696 870
99 798 597
152 16 240
312 396 196
-432 -461 18
308 677 758
-693 -532 594
438 -261 612
894 -445 218
-148 649 271
-444 -577 123
-403 576 194
300 -837 400
696 995 761
-720 -103 454
410 682 768
-878 -963 782
983 -363 425
-824 563 621
623 72 734
-813 -650 819
-844 763 208
135 -737 437
124 -292 723
-12 -675 43
886 823 343
542 -893 956
434 -271 107
368 581 486
-68 545 307
497 122 843
-884 597 353
-50 -189 299
160 -190 171
787 -369 475
-268 587 715
-901 -267 191
-545 -71 960
-108 638 914
7 -256 665
811 265 67
410 -130 799
-380 -847 514
-691 -539 39
-893 -834 19
-171 939 281
-136 -36 713
384 804 658
794 882 769
513 -574 609
-366 797
-435 926
388 572
-795 -576
-906 576
642 -224
629 -916
-953 -249

81 3
-23 44 301
381 -165 517
-802 659 110
277 285 627
674 550 642
-211 312 611
-249 770 335
388 833 667
634 -351 751
-706 -301 47
734 -54 823
-377 -393 91
-50 -235 584
-701 636 896
604 955 582
971 -537 857
562 -896 951
577 683 921
-888 645 992
-797 779 463
236 -435 685
801 365 572
-239 736 351
984 -91 240
533 -489 314
-6 -493 462
498 432 161
-268 932 548
787 358 564
-365 541 958
873 -175 933
515 -914 232
492 443 785
-806 222 722
-935 915 103
734 240 397
-243 595 478
540 -576 213
694 -38 665
-804 -631 132
672 957 289
-999 -673 595
839 653 410
190 -83 564
115 -368 618
-933 -741 293
-306 896 261
350 -706 345
556 -698 51
556 990 380
444 -712 625
-36 574 909
35 -266 626
-983 -138 833
-872 -285 484
-690 791 999
256 -950 311
-305 -252 735
758 -407 594
-517 500 189
-102 837 820
-664 714 805
77 28 414
348 369 508
73 374 941
-134 76 685
394 -64 974
983 -970 511
123 -473 905
980 996 83
952 -242 308
448 -487 786
-485 212 8
126 -143 674
-919 595 690
-603 -806 64
-889 194 267
292 65 810
999 488 353
-707 880 402
-200 -315 165
775 114
106 108
213 -14

44 2
614 83 294
543 776 273
-822 73 253
839 687 882
-310 614 817
855 -86 461
664 426 135
-139 -623 213
292 455 292
-345 75 485
883 542 708
-914 -113 258
-882 301 421
177 231 304
634 653 849
-984 413 586
-160 -439 533
-554 546 722
-719 -629 830
-794 -148 299
-239 -25 109
-392 -825 945
93 -207 513
698 120 626
114 -297 794
-17 -150 129
-15 195 928
511 -989 588
462 848 746
-139 782 355
300 213 433
-147 -56 676
153 186 950
-123 -852 315
-824 -33 887
141 -25 948
396 -892 460
-809 105 254
-871 -424 175
628 528 720
-382 84 509
416 -550 624
327 776 95
820 -457 287
-789 -332
-48 956

60 7
-431 -338 233
-474 444 692
-269 580 247
-490 -895 616
-201 536 933
-197 765 834
422 609 606
-329 -270 735
-198 890 720
-327 -238 491
746 -883 470
-222 -216 508
-597 -258 318
-165 588 331
897 848 179
-583 957 64
231 530 74
601 -382 841
881 275 214
-111 -962 117
275 -200 32
190 -576 875
26 757 122
-119 -297 522
897 734 130
975 5 694
-212 -482 123
-863 511 526
-90 743 154
273 -703 974
-949 265 942
637 189 397
-162 441 103
315 240 749
-88 791 711
-575 -498 791
486 -786 781
98 -769 141
421 805 271
927 -182 879
460 -576 531
-661 -47 779
797 630 507
692 -517 886
-994 -29 766
51 -107 729
-251 -923 394
426 -431 234
-875 -193 335
-750 -385 801
-677 -949 641
-434 -467 717
-218 926 702
374 760 34
-623 -954 935
-694 -577 113
-948 903 475
-413 252 314
399 -798 578
182 535 818
556 -490
890 -673
-968 -254
651 297
553 688
845 -606
-739 -869

22 1
-603 552 182
637 -974 879
-715 -828 901
-680 857 457
-228 -387 113
654 -209 948
-309 884 212
-721 193 578
-353 -732 284
863 -89 387
286 -537 807
-320 -154 123
-711 -422 523
778 534 186
-187 -67 648
776 -234 843
-85 -513 627
-948 -860 721
131 391 584
-659 9 997
-677 939 776
483 -709 593
400 -130

75 1
911 139 126
-524 -283 847
-848 -516 877
-553 949 425
-110 -564 243
-748 -442 20
-940 -335 142
731 -181 977
-703 -884 375
111 861 390
383 -39 377
-997 978 283
910 -237 325
-629 596 503
-288 42 637
471 -143 711
-867 295 311
529 720 939
-35 242 395
-73 495 496
546 263 386
-455 195 828
859 -242 68
-630 -752 81
-883 -418 516
-598 -494 869
481 -244 223
131 163 271
813 -54 394
-9 266 42
855 -407 914
-244 365 996
966 -156 940
-322 219 819
237 -723 808
-310 253 707
-920 770 76
-254 -439 147
338 603 687
471 68 928
86 -848 122
-975 820 953
-837 -739 194
54 503 812
-681 101 744
-103 635 669
37 212 942
505 -21 835
437 -951 568
-84 -86 184
-367 -409 986
246 965 267
-952 283 672
538 404 772
-606 -119 837
-704 -284 766
807 -776 633
-26 935 50
76 -715 214
-310 -843 687
-510 -689 686
-534 627 313
963 734 603
-483 219 859
-777 474 725
-644 -770 576
-985 -584 952
178 623 468
887 -369 228
-966 304 474
-383 -133 731
-670 -446 680
-949 -293 795
-869 -354 989
899 462 113
-365 901

28 6
392 -648 760
685 -829 936
-72 -67 386
-981 -180 936
317 -941 714
525 938 528
346 869 288
115 -411 661
907 482 432
503 838 376
-415 840 134
-995 -649 820
-593 160 244
-275 115 42
-208 -677 721
703 -976 171
315 969 370
-587 453 798
275 -317 263
140 77 233
55 -484 369
265 -790 614
-234 641 418
-791 -357 718
-403 -278 890
-842 577 392
-963 -141 296
116 -238 25
922 850
422 -969
-752 163
485 -959
475 314
979 -442

36 8
-106 -59 856
-57 -560 459
