1000000 1000000 1
61 438 109 438
6 439 865 439
699 440 889 440
89 441 451 441
140 442 187 442
201 442 783 442
312 443 719 443
821 443 848 443
520 444 924 444
357 445 957 445
848 446 941 446
846 447 981 447
441 448 964 448
223 449 250 449
899 449 953 449
530 450 969 450
86 451 923 451
200 452 501 452
715 452 966 452
63 453 459 453
315 454 601 454
203 455 558 455
187 456 557 456
999 456 999 456
530 457 765 457
74 458 414 458
262 459 323 459
490 459 746 459
123 460 634 460
667 460 691 460
26 461 774 461
550 462 902 462
336 463 388 463
844 463 906 463
787 464 889 464
789 465 931 465
944 465 996 465
467 466 817 466
725 467 813 467
105 468 242 468
83 469 100 469
959 469 963 469
833 470 949 470
296 471 421 471
574 471 838 471
460 472 798 472
137 473 472 473
465 474 694 474
495 475 882 475
653 476 761 476
113 477 538 477
658 477 799 477
674 478 881 478
238 479 397 479
602 479 845 479
417 480 967 480
271 481 786 481
871 481 874 481
32 482 574 482
992 482 997 482
158 483 264 483
116 484 259 484
47 485 202 485
178 486 967 486
258 487 799 487
772 488 813 488
933 488 971 488
329 489 486 489
520 489 585 489
361 490 921 490
338 491 920 491
907 492 981 492
109 493 707 493
600 494 636 494
138 495 560 495
858 495 928 495
629 496 738 496
604 497 663 497
7 498 969 498
397 499 679 499
617 500 702 500
682 501 709 501
552 502 904 502
956 502 979 502
733 503 800 503
618 504 948 504
826 505 981 505
224 506 724 506
951 506 962 506
604 507 804 507
601 508 720 508
463 509 916 509
708 510 815 510
800 511 934 511
734 512 907 512
28 513 40 513
203 513 327 513
473 513 839 513
628 514 632 514
865 514 979 514
707 515 976 515
393 516 425 516
631 516 862 516
471 517 724 517
869 517 922 517
434 518 759 518
4 519 101 519
540 519 815 519
380 520 482 520
4 521 555 521
742 521 946 521
751 522 999 522
94 523 213 523
567 523 598 523
97 524 806 524
935 524 965 524
305 525 781 525
611 526 857 526
412 527 917 527
598 528 847 528
591 529 768 529
761 530 976 530
126 531 896 531
271 532 279 532
484 532 775 532
557 533 906 533
796 534 865 534
957 534 993 534
528 535 868 535
87 536 533 536
268 537 562 537
172 538 422 538
18 539 898 539
221 540 357 540
938 540 942 540
143 541 260 541
807 541 875 541
538 542 973 542
300 543 888 543
1 544 504 544
788 544 853 544
479 545 867 545
698 546 798 546
307 547 658 547
524 548 698 548
800 548 951 548
729 549 914 549
644 550 832 550
686 551 710 551
584 552 673 552
432 553 738 553
847 553 857 553
180 554 522 554
226 555 493 555
4 556 704 556
237 557 623 557
685 557 739 557
411 558 500 558
79 559 836 559
798 560 901 560
864 561 894 561
641 562 974 562
100 563 376 563
840 563 851 563
732 564 964 564
729 565 808 565
923 565 994 565
642 566 803 566
151 567 757 567
196 568 654 568
173 569 926 569
283 570 623 570
455 571 962 571
139 572 353 572
264 573 577 573
134 574 588 574
140 575 675 575
639 576 705 576
189 577 404 577
765 577 965 577
81 578 804 578
510 579 821 579
875 579 977 579
348 580 553 580
257 581 657 581
269 582 471 582
954 582 995 582
501 583 916 583
615 584 766 584
194 585 372 585
543 585 915 585
397 586 469 586
813 586 819 586
923 586 945 586
521 587 890 587
784 588 914 588
558 589 586 589
210 590 717 590
21 591 347 591
798 591 852 591
359 592 884 592
816 593 989 593
722 594 931 594
939 594 973 594
444 595 798 595
837 595 989 595
464 596 503 596
571 596 636 596
657 596 704 596
700 597 995 597
685 598 945 598
583 599 698 599
890 599 962 599
992 599 998 599
957 600 960 600
165 601 502 601
747 601 820 601
979 601 980 601
257 602 422 602
829 602 873 602
825 603 997 603
90 604 638 604
659 604 904 604
500 605 540 605
574 605 955 605
591 606 912 606
96 607 760 607
815 607 894 607
132 608 860 608
81 609 477 609
745 609 966 609
331 610 729 610
994 610 998 610
487 611 534 611
222 612 845 612
485 613 496 613
541 613 871 613
641 614 831 614
74 615 466 615
924 615 935 615
947 615 981 615
979 616 989 616
59 617 303 617
225 618 231 618
72 619 910 619
764 620 871 620
142 621 614 621
586 622 940 622
33 623 593 623
21 624 28 624
88 624 618 624
742 624 911 624
62 625 152 625
24 626 680 626
993 626 993 626
366 627 530 627
656 627 849 627
721 628 882 628
8 629 104 629
309 629 893 629
180 630 309 630
735 630 962 630
942 631 960 631
404 632 648 632
857 632 877 632
82 633 175 633
113 634 364 634
87 635 895 635
171 636 343 636
527 636 807 636
434 637 825 637
441 638 677 638
307 639 406 639
56 640 970 640
250 641 853 641
926 641 959 641
575 642 649 642
476 643 858 643
456 644 942 644
961 644 971 644
112 645 942 645
368 646 509 646
763 646 863 646
732 647 880 647
327 648 634 648
455 649 812 649
124 650 771 650
948 650 948 650
223 651 944 651
992 651 993 651
25 652 344 652
167 653 289 653
610 653 859 653
452 654 833 654
753 655 993 655
421 656 950 656
136 657 669 657
511 658 537 658
243 659 954 659
626 660 757 660
223 661 369 661
945 661 962 661
594 662 845 662
915 662 995 662
925 663 941 663
752 664 752 664
340 665 664 665
623 666 852 666
838 667 842 667
372 668 488 668
650 668 808 668
477 669 681 669
195 670 704 670
195 671 288 671
211 672 634 672
356 673 588 673
946 673 995 673
513 674 731 674
132 675 238 675
484 675 905 675
961 675 968 675
610 676 804 676
548 677 855 677
110 678 389 678
892 678 975 678
961 679 963 679
407 680 795 680
158 681 189 681
704 681 972 681
500 682 937 682
304 683 937 683
763 684 990 684
889 685 962 685
378 686 588 686
221 687 687 687
668 688 803 688
223 689 798 689
833 689 863 689
437 690 646 690
890 690 945 690
721 691 842 691
933 691 941 691
824 692 997 692
525 693 597 693
607 693 891 693
78 694 445 694
102 695 205 695
8 696 394 696
452 696 733 696
938 696 947 696
529 697 888 697
970 697 972 697
131 698 981 698
849 699 855 699
963 699 975 699
134 700 618 700
310 701 678 701
483 702 885 702
939 702 997 702
321 703 965 703
705 704 934 704
725 705 947 705
820 706 965 706
619 707 628 707
143 708 497 708
820 708 876 708
271 709 770 709
219 710 893 710
764 711 971 711
959 712 973 712
400 713 697 713
261 714 846 714
592 715 776 715
820 715 911 715
964 715 994 715
209 716 650 716
230 717 746 717
637 718 869 718
523 719 556 719
641 719 778 719
531 720 768 720
33 721 143 721
954 721 956 721
359 722 877 722
258 723 537 723
900 723 958 723
197 724 594 724
222 725 276 725
571 725 627 725
115 726 788 726
530 727 923 727
765 728 883 728
645 729 671 729
148 730 755 730
30 731 221 731
157 732 466 732
787 732 985 732
511 733 810 733
74 734 929 734
445 735 850 735
224 736 990 736
144 737 899 737
56 738 781 738
729 739 742 739
547 740 875 740
376 741 857 741
697 742 981 742
552 743 609 743
34 744 325 744
694 744 708 744
669 745 686 745
763 745 785 745
288 746 401 746
516 746 801 746
387 747 592 747
706 747 912 747
125 748 266 748
836 748 940 748
340 749 689 749
860 749 875 749
531 750 884 750
338 751 971 751
335 752 793 752
242 753 859 753
282 754 556 754
394 755 860 755
1000 1000 1000
119 0 176 0
543 0 709 0
281 1 291 1
734 1 878 1
46 2 533 2
648 2 659 2
834 2 849 2
597 3 874 3
131 4 226 4
708 4 772 4
64 5 134 5
894 5 912 5
222 6 375 6
817 6 845 6
221 7 964 7
135 8 491 8
387 9 841 9
661 10 767 10
490 11 743 11
366 12 495 12
665 12 853 12
474 13 765 13
242 14 361 14
982 14 998 14
987 15 990 15
987 16 991 16
27 17 295 17
229 18 280 18
947 18 989 18
771 19 838 19
195 20 216 20
456 20 635 20
476 21 990 21
709 22 873 22
898 22 940 22
96 23 289 23
71 24 123 24
364 24 797 24
292 25 568 25
558 26 728 26
691 27 723 27
837 27 868 27
314 28 450 28
497 28 729 28
854 28 941 28
799 29 856 29
340 30 489 30
222 31 561 31
421 32 915 32
506 33 749 33
892 33 933 33
66 34 143 34
665 34 667 34
200 35 367 35
953 35 960 35
163 36 603 36
816 36 891 36
140 37 917 37
632 38 999 38
769 39 826 39
5 40 834 40
154 41 619 41
48 42 995 42
685 43 774 43
980 43 991 43
867 44 995 44
372 45 679 45
655 46 709 46
794 46 967 46
937 47 987 47
369 48 707 48
276 49 749 49
236 50 568 50
820 50 980 50
796 51 996 51
388 52 498 52
850 52 860 52
220 53 631 53
97 54 881 54
653 55 770 55
450 56 798 56
168 57 416 57
774 57 998 57
8 58 49 58
254 58 688 58
799 58 872 58
22 59 452 59
984 59 988 59
188 60 406 60
595 60 646 60
505 61 754 61
467 62 785 62
427 63 892 63
586 64 630 64
751 64 947 64
76 65 828 65
291 66 698 66
259 67 907 67
454 68 801 68
415 69 745 69
294 70 304 70
345 70 737 70
844 70 891 70
577 71 810 71
868 71 914 71
587 72 671 72
125 73 634 73
464 74 735 74
544 75 715 75
269 76 787 76
127 77 185 77
619 77 640 77
525 78 968 78
943 79 968 79
883 80 992 80
526 81 794 81
810 81 923 81
788 82 866 82
363 83 716 83
144 84 761 84
185 85 411 85
232 86 861 86
698 87 824 87
853 87 954 87
128 88 869 88
795 89 847 89
815 90 878 90
545 91 716 91
420 92 472 92
107 93 320 93
253 94 514 94
299 95 622 95
715 95 878 95
948 95 996 95
547 96 713 96
855 96 990 96
291 97 427 97
982 97 982 97
946 98 958 98
92 99 840 99
709 100 967 100
321 101 452 101
574 101 913 101
953 101 986 101
999 101 999 101
146 102 158 102
351 102 845 102
89 103 450 103
382 104 543 104
416 105 457 105
972 105 981 105
789 106 970 106
649 107 759 107
415 108 989 108
638 109 682 109
165 110 603 110
154 111 193 111
897 111 903 111
111 112 887 112
736 113 987 113
755 114 959 114
827 115 910 115
188 116 342 116
290 117 821 117
301 118 548 118
943 118 945 118
482 119 945 119
106 120 165 120
785 120 910 120
824 121 899 121
855 122 915 122
403 123 643 123
227 124 277 124
807 124 824 124
110 125 157 125
871 125 919 125
643 126 657 126
726 126 851 126
246 127 819 127
86 128 578 128
766 128 956 128
176 129 867 129
82 130 757 130
400 131 433 131
332 132 595 132
48 133 597 133
901 133 978 133
690 134 778 134
260 135 652 135
33 136 398 136
720 136 853 136
729 137 884 137
910 137 963 137
713 138 858 138
169 139 721 139
719 140 836 140
865 140 997 140
571 141 690 141
639 142 973 142
401 143 622 143
98 144 153 144
558 144 962 144
485 145 922 145
939 145 947 145
7 146 321 146
148 147 568 147
410 148 563 148
341 149 994 149
343 150 794 150
784 151 954 151
201 152 751 152
260 153 954 153
159 154 527 154
396 155 932 155
581 156 590 156
646 156 763 156
642 157 754 157
8 158 712 158
640 159 901 159
361 160 712 160
82 161 913 161
985 161 997 161
688 162 888 162
669 163 793 163
873 163 986 163
36 164 513 164
623 164 863 164
815 165 855 165
846 166 925 166
447 167 955 167
422 168 565 168
32 169 480 169
518 169 789 169
238 170 546 170
592 170 939 170
595 171 709 171
607 172 749 172
79 173 918 173
198 174 911 174
242 175 902 175
134 176 859 176
895 176 930 176
571 177 976 177
334 178 842 178
0 179 879 179
852 180 959 180
416 181 510 181
830 181 925 181
788 182 931 182
93 183 344 183
76 184 961 184
283 185 887 185
784 186 834 186
754 187 901 187
14 188 371 188
258 189 311 189
292 190 393 190
782 190 962 190
575 191 870 191
473 192 613 192
238 193 791 193
537 194 745 194
111 195 382 195
660 195 867 195
404 196 887 196
374 197 481 197
442 198 828 198
76 199 800 199
963 199 991 199
727 200 850 200
619 201 900 201
223 202 848 202
96 203 358 203
80 204 371 204
179 205 926 205
907 206 940 206
543 207 619 207
188 208 656 208
799 208 908 208
808 209 822 209
812 210 846 210
144 211 621 211
168 212 488 212
646 212 738 212
801 212 881 212
217 213 575 213
794 213 887 213
819 214 990 214
62 215 382 215
411 215 937 215
617 216 854 216
869 216 996 216
83 217 951 217
906 218 960 218
94 219 611 219
870 219 962 219
554 220 917 220
989 220 990 220
794 221 846 221
45 222 607 222
432 223 469 223
870 223 912 223
455 224 543 224
403 225 415 225
103 226 183 226
379 226 797 226
46 227 240 227
593 227 713 227
211 228 251 228
166 229 466 229
331 230 611 230
364 231 451 231
235 232 550 232
496 233 650 233
406 234 569 234
725 234 906 234
935 234 972 234
299 235 460 235
51 236 166 236
54 237 85 237
863 237 899 237
248 238 793 238
790 239 882 239
946 239 971 239
683 240 948 240
776 241 959 241
813 242 895 242
278 243 310 243
417 243 435 243
362 244 651 244
474 245 617 245
115 246 390 246
732 246 995 246
768 247 891 247
252 248 611 248
525 249 839 249
286 250 731 250
598 251 924 251
238 252 681 252
970 252 996 252
255 253 945 253
249 254 888 254
936 254 958 254
410 255 995 255
361 256 474 256
194 257 632 257
796 257 856 257
599 258 941 258
333 259 799 259
587 260 750 260
277 261 721 261
315 262 942 262
256 263 747 263
515 264 942 264
684 265 823 265
827 265 972 265
847 266 981 266
149 267 855 267
201 268 529 268
309 269 882 269
583 270 984 270
587 271 983 271
402 272 429 272
149 273 349 273
562 273 778 273
43 274 137 274
49 275 832 275
248 276 696 276
366 277 910 277
114 278 982 278
924 279 951 279
65 280 507 280
374 281 760 281
202 282 403 282
655 282 782 282
760 283 983 283
758 284 966 284
133 285 356 285
986 285 993 285
347 286 978 286
74 287 759 287
43 288 966 288
794 289 994 289
578 290 682 290
267 291 832 291
91 292 475 292
821 292 990 292
36 293 623 293
628 293 790 293
269 294 565 294
976 294 992 294
903 295 994 295
383 296 952 296
681 297 928 297
594 298 855 298
418 299 794 299
197 300 535 300
7 301 706 301
955 301 959 301
37 302 639 302
832 302 927 302
342 303 814 303
874 303 935 303
389 304 945 304
947 304 957 304
628 305 847 305
236 306 336 306
284 307 520 307
881 307 928 307
426 308 613 308
74 309 651 309
141 310 737 310
346 311 658 311
103 312 332 312
699 312 900 312
646 313 949 313
159 314 346 314
444 314 676 314
999 314 999 314
683 315 920 315
755 316 810 316
897 316 980 316
618 317 773 317
828 317 901 317
666 318 915 318
642 319 752 319
67 320 472 320
263 321 634 321
163 322 380 322
864 322 950 322
59 323 630 323
84 324 137 324
229 324 422 324
360 325 405 325
211 326 618 326
59 327 473 327
151 328 987 328
554 329 666 329
930 329 960 329
976 329 979 329
504 330 517 330
121 331 637 331
946 331 956 331
422 332 764 332
745 333 851 333
583 334 996 334
230 335 326 335
436 335 449 335
889 335 901 335
344 336 572 336
943 336 998 336
586 337 681 337
91 338 783 338
849 338 956 338
83 339 235 339
640 339 722 339
896 339 896 339
441 340 992 340
747 341 909 341
580 342 786 342
450 343 801 343
681 344 827 344
766 345 994 345
568 346 969 346
709 347 856 347
534 348 999 348
899 349 974 349
484 350 936 350
707 351 828 351
866 351 930 351
290 352 422 352
25 353 384 353
187 354 542 354
261 355 271 355
132 356 769 356
116 357 855 357
998 357 999 357
124 358 156 358
723 358 876 358
38 359 65 359
131 359 820 359
587 360 835 360
291 361 552 361
882 361 991 361
546 362 668 362
846 362 989 362
150 363 629 363
779 363 881 363
159 364 412 364
635 364 938 364
900 365 921 365
935 365 958 365
105 366 819 366
356 367 404 367
592 367 905 367
275 368 329 368
570 368 996 368
270 369 905 369
669 370 735 370
360 371 469 371
142 372 769 372
704 373 873 373
806 374 830 374
330 375 949 375
606 376 776 376
476 377 577 377
573 378 759 378
480 379 941 379
496 380 536 380
743 380 814 380
825 380 852 380
903 380 956 380
20 381 563 381
861 381 913 381
191 382 843 382
692 383 881 383
956 383 999 383
134 384 928 384
148 385 314 385
530 385 667 385
376 386 859 386
704 387 767 387
452 388 916 388
465 389 995 389
521 390 895 390
580 391 695 391
730 391 824 391
962 391 965 391
375 392 809 392
438 393 560 393
268 394 981 394
969 395 978 395
591 396 948 396
88 397 783 397
892 397 950 397
361 398 437 398
411 399 443 399
667 399 754 399
277 400 600 400
201 401 682 401
561 402 611 402
898 402 932 402
303 403 721 403
435 404 716 404
926 404 946 404
764 405 924 405
448 406 716 406
118 407 667 407
946 407 980 407
651 408 781 408
29 409 658 409
213 410 559 410
246 411 369 411
952 411 960 411
510 412 952 412
913 413 970 413
789 414 953 414
997 414 998 414
669 415 945 415
617 416 636 416
87 417 756 417
257 418 933 418
578 419 835 419
296 420 699 420
142 421 912 421
222 422 315 422
878 422 894 422
156 423 480 423
122 424 949 424
111 425 281 425
659 425 791 425
113 426 491 426
211 427 905 427
641 428 780 428
254 429 716 429
338 430 611 430
858 430 861 430
111 431 113 431
488 431 781 431
948 431 996 431
541 432 602 432
812 432 826 432
870 432 893 432
305 433 647 433
666 433 782 433
362 434 558 434
604 434 889 434
185 435 704 435
322 436 799 436
306 437 962 437
104 438 591 438
958 438 986 438
939 439 961 439
945 440 993 440
22 441 905 441
105 442 209 442
538 442 686 442
70 443 482 443
66 444 564 444
974 444 990 444
61 445 862 445
565 446 710 446
304 447 701 447
933 447 951 447
332 448 369 448
23 449 963 449
532 450 995 450
258 451 268 451
255 452 525 452
77 453 451 453
550 453 900 453
544 454 890 454
401 455 475 455
626 455 840 455
365 456 776 456
177 457 945 457
198 458 774 458
836 458 893 458
697 459 741 459
150 460 984 460
367 461 927 461
986 461 995 461
429 462 823 462
999 462 999 462
269 463 486 463
978 463 997 463
826 464 976 464
770 465 841 465
355 466 996 466
486 467 821 467
29 468 894 468
879 469 885 469
581 470 882 470
892 470 966 470
305 471 709 471
744 471 977 471
161 472 373 472
750 472 969 472
86 473 723 473
817 473 994 473
625 474 936 474
689 475 966 475
389 476 991 476
493 477 536 477
731 477 735 477
61 478 479 478
711 478 767 478
333 479 576 479
931 479 981 479
759 480 911 480
959 480 978 480
449 481 903 481
512 482 862 482
767 483 962 483
712 484 901 484
12 485 775 485
61 486 837 486
380 487 467 487
228 488 835 488
831 489 984 489
723 490 985 490
694 491 903 491
237 492 282 492
883 492 894 492
446 493 549 493
634 493 758 493
651 494 764 494
298 495 990 495
743 496 824 496
402 497 856 497
643 498 682 498
268 499 747 499
649 500 771 500
903 500 990 500
866 501 944 501
913 502 976 502
127 503 861 503
148 504 427 504
81 505 821 505
344 506 620 506
588 507 679 507
187 508 988 508
854 509 870 509
935 509 955 509
786 510 909 510
86 511 576 511
905 511 918 511
311 512 597 512
191 513 227 513
472 513 716 513
70 514 612 514
398 515 967 515
209 516 320 516
11 517 863 517
526 518 888 518
692 519 957 519
481 520 549 520
743 520 988 520
43 521 196 521
260 521 596 521
496 522 815 522
373 523 648 523
1 524 289 524
452 524 797 524
974 524 986 524
104 525 777 525
100 526 954 526
339 527 521 527
552 527 954 527
117 528 132 528
771 528 869 528
895 528 914 528
894 529 939 529
195 530 870 530
